title,man,description
ЛИМОННИКА СЕМЯН НАСТОЙКА,ДАЛЬХИМФАРМ (RUS),◊ настойка 200 г/1 л: фл. 25 мл
ЛИМОННИКА СЕМЯН НАСТОЙКА,Фармацевтическая фабрика Санкт-Петербурга (RUS),◊ настойка 200 г/1 л: фл. 25 мл
ЛИНАМИД,LYKA LABS (IND),таб. 500 мг: 20 или 100 шт.
ЛИНДАКСА,ZENTIVA (CS),капс. 10 мг: 30 или 90 шт.
ЛИНДАКСА,ZENTIVA (CS),капс. 15 мг: 30 или 90 шт.
ЛИНДИНЕТ 20,GEDEON RICHTER (HUN),"таб., покр. оболочкой, 20 мкг+75 мкг: 21 или 63 шт."
ЛИНДИНЕТ 30,GEDEON RICHTER (HUN),"таб., покр. оболочкой, 30 мкг+75 мкг: 21 или 63 шт."
ЛИНДРОН,KRKA (SLO),таб. 10 мг: 28 шт.
ЛИНЕКС®,LEK d.d. (SLO),"◊ капс.: 8, 16 или 32 шт."
ЛИНИМЕНТ БАЛЬЗАМИЧЕСКИЙ/ПО ВИШНЕВСКОМУ,НИЖФАРМ (RUS),"◊ линимент 30 мг+30 мг/1 г: тубы 30 г, 35 г или 40 г, банки 25 г, 40 г, 50 г, 100 г, 1000 г или 2000 г"
ЛИНИМЕНТ БАЛЬЗАМИЧЕСКИЙ/ПО ВИШНЕВСКОМУ,ФАРМСТАНДАРТ-ФИТОФАРМ-НН (RUS),◊ линимент 30 мг+30 мг/1 г: туба 25 г
ЛИНКАС®,HERBION PAKISTAN (PAK),◊ сироп 90 мл: фл.
ЛИНКАС® ЛОР,HERBION PAKISTAN (PAK),◊ пастилки (мятные): 16 шт.
ЛИНКАС® ЛОР,HERBION PAKISTAN (PAK),◊ пастилки (лимонно-медовые): 16 шт.
ЛИНКАС® ЛОР,HERBION PAKISTAN (PAK),◊ пастилки (апельсиновые): 16 шт.
ЛИНКОМИЦИН,Щелковский Витаминный Завод (RUS),капс. 250 мг: 10 или 20 шт.
ЛИНКОМИЦИН,НПО МИКРОГЕН ФГУП (RUS),р-р д/инъекц. 30% (300 мг/1 мл): амп. 5 или 10 шт.
ЛИНКОМИЦИН,НПО МИКРОГЕН ФГУП (RUS),р-р д/инъекц. 30% (600 мг/2 мл): амп. 5 или 10 шт.
ЛИНКОМИЦИН,СИНТЕЗ (RUS),р-р д/в/в и в/м введения 300 мг/1 мл: амп. 5 или 10 шт.
ЛИНКОМИЦИН,СИНТЕЗ (RUS),р-р д/в/в и в/м введения 600 мг/2 мл: амп. 5 или 10 шт.
ЛИНКОМИЦИН,БОРИСОВСКИЙ ЗАВОД МЕДПРЕПАРАТОВ (BLR),р-р д/в/в и в/м введения 300 мг/1 мл: амп. 10 шт.
ЛИНКОМИЦИН,БЕЛМЕДПРЕПАРАТЫ (BLR),капс. 250 мг: 20 шт.
ЛИНКОМИЦИН,СИНТЕЗ (RUS),капс. 250 мг: 20 шт.
ЛИНКОМИЦИН,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),капс. 250 мг: 20 шт.
ЛИНКОМИЦИН,СТИ-МЕД-СОРБ (RUS),капс. 250 мг: 20 шт.
ЛИНКОМИЦИН-АКОС,СИНТЕЗ (RUS),мазь д/наружн. прим. 2%: тубы 10 г или 15 г
ЛИНКОМИЦИНА ГИДРОХЛОРИД,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),р-р д/инъекц. 30% (300 мг/1 мл): амп. 5 или 10 шт.
ЛИНКОМИЦИНА ГИДРОХЛОРИД,МОСХИМФАРМПРЕПАРАТЫ им. Н.А.Семашко ОАО (RUS),р-р д/инъекц. 30% (600 мг/2 мл): амп. 5 или 10 шт.
ЛИНКОМИЦИНА ГИДРОХЛОРИД,ДАЛЬХИМФАРМ (RUS),р-р д/инъекц. 30% (300 мг/1 мл): амп. 5 или 10 шт.
ЛИНКОМИЦИНА ГИДРОХЛОРИД,ДАЛЬХИМФАРМ (RUS),р-р д/инъекц. 30% (600 мг/2 мл): амп. 5 или 10 шт.
ЛИОТОН® 1000,A.MENARINI INDUSTRIE FARMACEUTICHE RIUNITE (ITA),"◊ гель д/наружн. прим. 1 тыс.МЕ/1 г: тубы 30 г, 50 г или 100 г"
ЛИОТОН® 1000,A.MENARINI Manufacturing Logistics and Servicer (ITA),"◊ гель д/наружн. прим. 1 тыс.МЕ/1 г: тубы 30 г, 50 г или 100 г"
ЛИПАНОР,SANOFI WINTHROP INDUSTRIE (FRA),капс. 100 мг: 30 шт.
ЛИПАНТИЛ® 200 М,Laboratoires FOURNIER (FRA),капс. 200 мг: 30 шт.
ЛИПАНТИЛ® 200 М,SOLVAY PHARMACEUTICALS (FRA),капс. 200 мг: 30 шт.
ЛИПОВЕНОЗ,FRESENIUS KABI DEUTSCHLAND (DEU),"эмульсия д/инф. жировая 10%: фл. 100 мл, 250 мл или 500 мл, 10 шт."
ЛИПОВЕНОЗ,FRESENIUS KABI DEUTSCHLAND (DEU),"эмульсия д/инф. жировая 20%: фл. 100 мл, 250 мл или 500 мл, 10 шт."
ЛИПОЕВАЯ КИСЛОТА,БИОТЭК МФПДК (RUS),"таб., покр. оболочкой, 12 мг: 50 шт."
ЛИПОЕВАЯ КИСЛОТА,МАРБИОФАРМ (RUS),"таб., покр. оболочкой, 12 мг: 50 шт."
ЛИПОЕВАЯ КИСЛОТА,БИОТЭК МФПДК (RUS),"таб., покр. оболочкой, 25 мг: 50 шт."
ЛИПОЕВАЯ КИСЛОТА,МАРБИОФАРМ (RUS),"таб., покр. оболочкой, 25 мг: 50 шт."
ЛИПОНА,SEDICO South Egypt Drug Industries (EGP),"таб., покр. пленочной обол., 10 мг: 10 шт."
ЛИПОПЛЮС 20,B.BRAUN MELSUNGEN (DEU),"эмульсия д/инф. 20%: бут. 100 мл, 250 мл, 500 мл"
ЛИПОТИОКСОН,ФармФирма СОТЕКС (RUS),концентрат д/пригот. р-ра д/инф. 300 мг/12 мл: амп. 5 шт.
ЛИПОТИОКСОН,ФармФирма СОТЕКС (RUS),концентрат д/пригот. р-ра д/инф. 600 мг/24 мл: амп. 5 шт.
ЛИПОФУНДИН МСТ/ЛСТ 10%,B.BRAUN MELSUNGEN (DEU),"эмульсия д/инф. 100 г/1 л: бут. 100 мл, 250 мл, 500 мл"
ЛИПОФУНДИН МСТ/ЛСТ 20%,B.BRAUN MELSUNGEN (DEU),"эмульсия д/инф. 200 г/1 л: бут. 100 мл, 250 мл, 500 мл"
ЛИПРИМАР®,GOEDECKE (DEU),"таб., покр. оболочкой, 10 мг: 14, 30 или 100 шт."
ЛИПРИМАР®,GOEDECKE (DEU),"таб., покр. оболочкой, 20 мг: 14, 30 или 100 шт."
ЛИПРИМАР®,GOEDECKE (DEU),"таб., покр. оболочкой, 40 мг: 14, 28, 30 или 100 шт."
ЛИПРИМАР®,GOEDECKE (DEU),"таб., покр. оболочкой, 80 мг: 14, 28, 30 или 100 шт."
ЛИПТОНОРМ®,M.J.BIOPHARM (IND),"таб., покр. оболочкой, 10 мг: 7, 10, 14, 20, 28, 30 или 32 шт."
ЛИПТОНОРМ®,M.J.BIOPHARM (IND),"таб., покр. оболочкой, 20 мг: 7, 10, 14, 20, 28, 30 или 32 шт."
ЛИПТОНОРМ®,M.J.BIOPHARM (IND),"таб., покр. оболочкой, 10 мг: 28 шт."
ЛИПТОНОРМ®,ФАРМСТАНДАРТ (RUS),"таб., покр. оболочкой, 10 мг: 28 шт."
ЛИПТОНОРМ®,M.J.BIOPHARM (IND),"таб., покр. оболочкой, 20 мг: 28 шт."
ЛИПТОНОРМ®,ФАРМСТАНДАРТ (RUS),"таб., покр. оболочкой, 20 мг: 28 шт."
ЛИПЫ ЦВЕТКИ,ИВАН-ЧАЙ (RUS),◊ сырье растительное измельченное 50 г: пачки
ЛИПЫ ЦВЕТКИ,ИВАН-ЧАЙ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 20 шт.
ЛИПЫ ЦВЕТКИ,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 20 шт.
ЛИПЫ ЦВЕТКИ,КРАСНОГОРСКЛЕКСРЕДСТВА (RUS),◊ сырье растительное измельченное 50 г: пачки
ЛИПЫ ЦВЕТКИ,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
ЛИПЫ ЦВЕТКИ,ФИТОФАРМ ПКФ (RUS),◊ сырье растительное измельченное 50 г: пачки
ЛИПЫ ЦВЕТКИ,ФИТОФАРМ ПКФ (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 10 шт.
ЛИПЫ ЦВЕТКИ,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное измельченное 1 кг: пакеты
ЛИПЫ ЦВЕТКИ,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное измельченное 300 г: пакеты
ЛИПЫ ЦВЕТКИ,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное измельченное 500 г: пакеты
ЛИПЫ ЦВЕТКИ,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное измельченное 3 кг: пакеты
ЛИПЫ ЦВЕТКИ,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное измельченное 2 кг: пакеты
ЛИПЫ ЦВЕТКИ,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное измельченное 5 кг: пакеты
ЛИПЫ ЦВЕТКИ,Ст.-МЕДИФАРМ (RUS),◊ сырье растительное измельченное 50 г: пачки
ЛИПЫ ЦВЕТКИ,ЗДОРОВЬЕ ФИРМА (RUS),◊ сырье растительное-порошок 1.5 г: фильтр-пакеты 20 шт.
ЛИПЫ ЦВЕТКИ,ЗДОРОВЬЕ ФИРМА (RUS),◊ сырье растительное измельченное 50 г: пачки
ЛИРАЗА,ИММУНОПРЕПАРАТ (RUS),лиоф. порошок д/пригот. р-ра д/инъекц. 64 МЕ: фл. 5 или 10 шт.
ЛИРАЗА,ИММУНОПРЕПАРАТ (RUS),лиоф. порошок д/пригот. р-ра д/инъекц. 64 МЕ: фл. 5 или 10 шт. в компл. с р-лем (р-р новокаина)
ЛИРАЗА,ИММУНОПРЕПАРАТ (RUS),лиоф. порошок д/пригот. р-ра д/инъекц. 64 МЕ: фл. 5 или 10 шт. в компл. с р-лем (р-р натрия хлорида)
ЛИРИКА®,PFIZER (DEU),"капс. 25 мг: 14, 56, 84 или 100 шт."
ЛИРИКА®,GEDECKE (DEU),"капс. 25 мг: 14, 56, 84 или 100 шт."
ЛИРИКА®,PFIZER (DEU),"капс. 50 мг: 14, 56, 84 или 100 шт."
ЛИРИКА®,GEDECKE (DEU),"капс. 50 мг: 14, 56, 84 или 100 шт."
ЛИРИКА®,PFIZER (DEU),"капс. 75 мг: 14, 56, 84 или 100 шт."
ЛИРИКА®,GEDECKE (DEU),"капс. 75 мг: 14, 56, 84 или 100 шт."
ЛИРИКА®,PFIZER (DEU),"капс. 100 мг: 14, 56, 84 или 100 шт."
ЛИРИКА®,GEDECKE (DEU),"капс. 100 мг: 14, 56, 84 или 100 шт."
ЛИРИКА®,PFIZER (DEU),"капс. 150 мг: 14, 56, 84 или 100 шт."
ЛИРИКА®,GEDECKE (DEU),"капс. 150 мг: 14, 56, 84 или 100 шт."
ЛИРИКА®,PFIZER (DEU),"капс. 200 мг: 14, 56, 84 или 100 шт."
ЛИРИКА®,GEDECKE (DEU),"капс. 200 мг: 14, 56, 84 или 100 шт."
ЛИРИКА®,PFIZER (DEU),"капс. 300 мг: 14, 56, 84 или 100 шт."
ЛИРИКА®,GEDECKE (DEU),"капс. 300 мг: 14, 56, 84 или 100 шт."
ЛИСТЕНОН,NYCOMED AUSTRIA (AUT),р-р д/в/в и в/м введения 100 мг/5 мл: амп. 5 шт.
ЛИСТЕНОН,NYCOMED AUSTRIA (AUT),р-р д/инъекц. 100 мг/5 мл: амп. 25 шт.
ЛИСТЕНОН,UNIQUE PHARMACEUTICAL Laboratories (IND),р-р д/инъекц. 100 мг/5 мл: амп. 25 шт.
ЛИСТЕНОН,J.B. Chemicals & Pharmaceuticals (IND),р-р д/инъекц. 100 мг/5 мл: амп. 25 шт.
ЛИСТЕНОН,ФармФирма СОТЕКС (RUS),р-р д/в/в и в/м введения 100 мг/5 мл: амп. 5 шт.
ЛИСТРИЛ®,TORRENT PHARMACEUTICALS (IND),таб. 5 мг: 30 или 100 шт.
ЛИСТРИЛ®,TORRENT PHARMACEUTICALS (IND),таб. 10 мг: 30 или 100 шт.
ЛИСТРИЛ® ПЛЮС,TORRENT PHARMACEUTICALS (IND),таб. 5 мг+12.5 мг: 30 и 100 шт.
ЛИТЭН,BOSNALIJEK (BOS),таб. 5 мг: 20 шт.
ЛИТЭН,BOSNALIJEK (BOS),таб. 10 мг: 20 шт.
ЛИТЭН,BOSNALIJEK (BOS),таб. 20 мг: 20 шт.
ЛИТЭН Н,BOSNALIJEK (BOS),таб. 10 мг+12.5 мг: 20 шт.
ЛИТЭН Н,BOSNALIJEK (BOS),таб. 20 мг+12.5 мг: 20 шт.
ЛИФАКСОН,LYKA LABS (IND),порошок д/пригот. инъекцион. р-ра 1 г: фл. 1 шт.
ЛИФОРАН,LYKA LABS (IND),порошок д/пригот. р-ра д/инъекц. 250 мг: фл. 1 шт.
ЛИФОРАН,LYKA LABS (IND),порошок д/пригот. р-ра д/инъекц. 500 мг: фл. 1 шт.
ЛИФОРАН,LYKA LABS (IND),порошок д/пригот. р-ра д/инъекц. 1 г: фл. 1 шт.
